ssuid,shhadid,pnum,monthcode,aage,adob_bmonth,adob_byear,edob_bmonth,tage,tage_ehc,tdob_byear,eothsuprt1yn,eothsuprt2yn,apartotamt,tpartotamt,tkidtotamt,wpfinwgt,uid,supports_parents,supports_children,age_group,generation
881552597232,11,102.0,12.0,1.0,1.0,1.0,9.0,18.0,18.0,1995.0,1.0,2.0,1.0,300.0,0.0,7146.012761037198,881552597232-102.0,True,False,under 30,Millennials
881552723280,11,101.0,12.0,1.0,1.0,1.0,11.0,27.0,27.0,1986.0,1.0,2.0,1.0,1000.0,0.0,5483.2707696935495,881552723280-101.0,True,False,under 30,Millennials
881552723280,11,102.0,12.0,1.0,1.0,1.0,11.0,27.0,27.0,1986.0,1.0,2.0,1.0,2000.0,0.0,5483.2707696935495,881552723280-102.0,True,False,under 30,Millennials
881552814935,11,103.0,12.0,1.0,1.0,1.0,5.0,30.0,30.0,1983.0,1.0,2.0,1.0,600.0,0.0,4467.470636337932,881552814935-103.0,True,False,30-39,Millennials
881552814935,11,104.0,12.0,1.0,1.0,1.0,6.0,27.0,27.0,1986.0,1.0,2.0,1.0,1200.0,0.0,5129.265128962873,881552814935-104.0,True,False,under 30,Millennials
881552929966,11,101.0,12.0,1.0,1.0,1.0,5.0,29.0,29.0,1984.0,1.0,2.0,1.0,800.0,0.0,4463.663464286299,881552929966-101.0,True,False,under 30,Millennials
881552929966,11,102.0,12.0,1.0,1.0,1.0,7.0,27.0,27.0,1986.0,1.0,2.0,1.0,900.0,0.0,4463.663464286299,881552929966-102.0,True,False,under 30,Millennials
881552982061,11,101.0,12.0,1.0,1.0,1.0,4.0,45.0,45.0,1968.0,1.0,2.0,1.0,4000.0,0.0,7062.539968241382,881552982061-101.0,True,False,40-49,Generation x
881688588161,11,102.0,12.0,1.0,1.0,1.0,10.0,46.0,46.0,1967.0,1.0,2.0,2.0,500.0,0.0,7042.234206911733,881688588161-102.0,True,False,40-49,Generation x
881688588161,11,103.0,12.0,1.0,1.0,1.0,2.0,23.0,22.0,1991.0,1.0,2.0,2.0,300.0,0.0,7612.533434911891,881688588161-103.0,True,False,under 30,Millennials
881688588161,11,104.0,12.0,1.0,1.0,1.0,5.0,20.0,19.0,1994.0,1.0,2.0,2.0,300.0,0.0,7612.533434911891,881688588161-104.0,True,False,under 30,Millennials
881816037960,11,101.0,12.0,1.0,1.0,1.0,10.0,50.0,50.0,1963.0,1.0,2.0,1.0,500.0,0.0,5374.895750529458,881816037960-101.0,True,False,50-59,Boomer
881816049195,11,103.0,12.0,1.0,1.0,1.0,1.0,45.0,44.0,1969.0,1.0,2.0,1.0,600.0,0.0,8024.733577511619,881816049195-103.0,True,False,40-49,Generation x
881816073505,11,101.0,12.0,1.0,1.0,1.0,4.0,50.0,49.0,1964.0,1.0,2.0,1.0,600.0,0.0,5111.925807492262,881816073505-101.0,True,False,50-59,Boomer
881816092999,11,101.0,12.0,1.0,1.0,1.0,9.0,43.0,43.0,1970.0,1.0,2.0,1.0,500.0,0.0,4337.595649216181,881816092999-101.0,True,False,40-49,Generation x
881816136366,11,101.0,12.0,1.0,1.0,1.0,5.0,35.0,34.0,1979.0,1.0,2.0,2.0,240.0,0.0,5566.2140378057675,881816136366-101.0,True,False,30-39,Generation x
881816222566,11,101.0,12.0,1.0,1.0,1.0,6.0,46.0,46.0,1967.0,1.0,2.0,1.0,2600.0,0.0,9236.360240274797,881816222566-101.0,True,False,40-49,Generation x
881816359179,11,101.0,12.0,1.0,1.0,1.0,2.0,33.0,32.0,1981.0,1.0,2.0,1.0,800.0,0.0,4882.606519476335,881816359179-101.0,True,False,30-39,Millennials
881816500160,11,102.0,12.0,1.0,1.0,1.0,11.0,42.0,42.0,1971.0,1.0,2.0,1.0,2500.0,0.0,5229.064225366912,881816500160-102.0,True,False,40-49,Generation x
881816555451,11,104.0,12.0,1.0,1.0,1.0,11.0,50.0,50.0,1963.0,1.0,2.0,2.0,1200.0,0.0,6691.630133350454,881816555451-104.0,True,False,50-59,Boomer
881816635179,11,101.0,12.0,1.0,1.0,1.0,12.0,21.0,21.0,1992.0,1.0,2.0,1.0,300.0,0.0,4927.065183252988,881816635179-101.0,True,False,under 30,Millennials
881816771232,11,101.0,12.0,1.0,1.0,1.0,11.0,45.0,45.0,1968.0,1.0,2.0,1.0,500.0,0.0,5357.472296953105,881816771232-101.0,True,False,40-49,Generation x
881816849925,11,101.0,12.0,1.0,1.0,1.0,1.0,68.0,67.0,1946.0,1.0,2.0,1.0,100.0,0.0,6353.846143526491,881816849925-101.0,True,False,60 years and over,Boomer
881816911632,11,102.0,12.0,1.0,1.0,1.0,6.0,54.0,54.0,1959.0,1.0,2.0,1.0,75.0,0.0,12425.7649852882,881816911632-102.0,True,False,50-59,Boomer
881816982751,11,104.0,12.0,1.0,1.0,1.0,3.0,16.0,15.0,1998.0,1.0,2.0,2.0,1200.0,0.0,5217.627352009388,881816982751-104.0,True,False,under 30,Gen Z
881860034935,11,102.0,12.0,1.0,6.0,1.0,1.0,44.0,43.0,1970.0,1.0,2.0,1.0,1000.0,0.0,5381.484575636066,881860034935-102.0,True,False,40-49,Generation x
881860037773,11,101.0,12.0,1.0,1.0,1.0,6.0,57.0,57.0,1956.0,1.0,2.0,1.0,1700.0,0.0,2740.1487265281626,881860037773-101.0,True,False,50-59,Boomer
881860046061,11,102.0,12.0,1.0,1.0,1.0,5.0,35.0,35.0,1978.0,1.0,2.0,1.0,7800.0,0.0,7058.351210599974,881860046061-102.0,True,False,30-39,Generation x
881860073125,11,101.0,12.0,1.0,1.0,1.0,7.0,44.0,44.0,1969.0,1.0,2.0,1.0,12000.0,0.0,8107.359016623398,881860073125-101.0,True,False,40-49,Generation x
881860121762,11,101.0,12.0,1.0,1.0,1.0,7.0,38.0,38.0,1975.0,1.0,2.0,1.0,800.0,0.0,5045.80515873497,881860121762-101.0,True,False,30-39,Generation x
881860135177,11,101.0,12.0,1.0,1.0,1.0,11.0,43.0,43.0,1970.0,1.0,2.0,1.0,1000.0,0.0,8801.717125825231,881860135177-101.0,True,False,40-49,Generation x
881860138388,11,102.0,12.0,1.0,1.0,1.0,8.0,30.0,30.0,1983.0,1.0,2.0,1.0,500.0,0.0,3804.1253459149134,881860138388-102.0,True,False,30-39,Millennials
881860209061,11,104.0,12.0,1.0,1.0,1.0,5.0,19.0,19.0,1994.0,1.0,2.0,2.0,120.0,0.0,7131.195643604178,881860209061-104.0,True,False,under 30,Millennials
881860209568,11,101.0,12.0,1.0,1.0,1.0,4.0,38.0,37.0,1976.0,1.0,2.0,1.0,1000.0,0.0,4412.922187193698,881860209568-101.0,True,False,30-39,Generation x
881860209582,11,103.0,12.0,1.0,1.0,1.0,4.0,21.0,20.0,1993.0,1.0,2.0,2.0,100.0,0.0,7251.827435276093,881860209582-103.0,True,False,under 30,Millennials
881860209582,11,104.0,12.0,1.0,1.0,1.0,3.0,16.0,15.0,1998.0,1.0,2.0,2.0,3000.0,0.0,7483.500340661198,881860209582-104.0,True,False,under 30,Gen Z
881860256161,11,101.0,12.0,1.0,1.0,1.0,8.0,24.0,24.0,1989.0,1.0,2.0,1.0,9600.0,0.0,9009.222732801329,881860256161-101.0,True,False,under 30,Millennials
881860320898,11,101.0,12.0,1.0,1.0,1.0,3.0,28.0,27.0,1986.0,1.0,2.0,1.0,10200.0,0.0,9791.024622344628,881860320898-101.0,True,False,under 30,Millennials
881860334160,11,101.0,12.0,1.0,1.0,1.0,7.0,44.0,44.0,1969.0,1.0,2.0,1.0,250.0,0.0,4256.726307258636,881860334160-101.0,True,False,40-49,Generation x
881860344085,11,101.0,12.0,1.0,1.0,1.0,8.0,56.0,56.0,1957.0,1.0,2.0,2.0,1500.0,0.0,4926.047101779541,881860344085-101.0,True,False,50-59,Boomer
881860359125,11,102.0,12.0,1.0,1.0,1.0,4.0,26.0,26.0,1987.0,1.0,2.0,2.0,240.0,0.0,6145.2279003204,881860359125-102.0,True,False,under 30,Millennials
881860359285,11,102.0,12.0,1.0,1.0,1.0,2.0,30.0,29.0,1984.0,1.0,2.0,1.0,4800.0,0.0,9657.246918808787,881860359285-102.0,True,False,30-39,Millennials
881860382318,11,101.0,12.0,1.0,1.0,1.0,3.0,56.0,55.0,1958.0,1.0,2.0,1.0,12000.0,0.0,6387.720871036217,881860382318-101.0,True,False,50-59,Boomer
881860382318,11,102.0,12.0,1.0,1.0,1.0,11.0,67.0,67.0,1946.0,1.0,2.0,1.0,12000.0,0.0,6387.720871036217,881860382318-102.0,True,False,60 years and over,Boomer
881860382366,11,102.0,12.0,1.0,1.0,1.0,10.0,42.0,42.0,1971.0,1.0,2.0,1.0,600.0,0.0,4698.671431152785,881860382366-102.0,True,False,40-49,Generation x
881860382879,11,102.0,12.0,1.0,1.0,1.0,11.0,19.0,19.0,1994.0,1.0,2.0,1.0,500.0,0.0,10764.183918907864,881860382879-102.0,True,False,under 30,Millennials
881860400194,11,101.0,12.0,1.0,1.0,1.0,1.0,42.0,41.0,1972.0,1.0,1.0,1.0,1000.0,2000.0,2679.182279426348,881860400194-101.0,True,True,40-49,Generation x
881860403198,11,101.0,12.0,1.0,1.0,1.0,10.0,56.0,56.0,1957.0,1.0,2.0,1.0,600.0,0.0,5761.25275061954,881860403198-101.0,True,False,50-59,Boomer
881860403198,11,102.0,12.0,1.0,6.0,1.0,7.0,37.0,37.0,1976.0,1.0,2.0,1.0,4800.0,0.0,5842.304466299112,881860403198-102.0,True,False,30-39,Generation x
881860403280,11,101.0,12.0,1.0,1.0,1.0,2.0,45.0,44.0,1969.0,1.0,2.0,1.0,2300.0,0.0,7730.0746588959,881860403280-101.0,True,False,40-49,Generation x
881860403280,11,105.0,12.0,1.0,6.0,1.0,3.0,49.0,49.0,1964.0,1.0,1.0,1.0,2000.0,3000.0,7220.683620955364,881860403280-105.0,True,True,40-49,Boomer
881860421470,11,101.0,12.0,1.0,1.0,1.0,6.0,36.0,36.0,1977.0,1.0,2.0,1.0,12000.0,0.0,7957.799166187384,881860421470-101.0,True,False,30-39,Generation x
881860500246,11,101.0,12.0,1.0,1.0,1.0,11.0,58.0,58.0,1955.0,1.0,2.0,1.0,800.0,0.0,4694.907109302836,881860500246-101.0,True,False,50-59,Boomer
881860662177,11,101.0,12.0,1.0,1.0,1.0,9.0,53.0,53.0,1960.0,1.0,2.0,1.0,2000.0,0.0,5287.034993915722,881860662177-101.0,True,False,50-59,Boomer
881860662183,11,101.0,12.0,1.0,1.0,1.0,1.0,59.0,58.0,1955.0,1.0,2.0,1.0,1000.0,0.0,3545.1785277331105,881860662183-101.0,True,False,50-59,Boomer
881860662489,11,101.0,12.0,1.0,1.0,1.0,11.0,66.0,66.0,1947.0,1.0,2.0,1.0,600.0,0.0,6129.283148114632,881860662489-101.0,True,False,60 years and over,Boomer
881860689383,11,102.0,12.0,1.0,1.0,1.0,3.0,42.0,42.0,1971.0,1.0,2.0,1.0,500.0,0.0,4256.726307258636,881860689383-102.0,True,False,40-49,Generation x
881860810467,11,101.0,12.0,1.0,1.0,1.0,10.0,29.0,29.0,1984.0,1.0,2.0,1.0,3000.0,0.0,8123.068458065889,881860810467-101.0,True,False,under 30,Millennials
881860814935,11,102.0,12.0,1.0,1.0,1.0,7.0,15.0,15.0,1998.0,1.0,2.0,2.0,500.0,0.0,6556.8575429480225,881860814935-102.0,True,False,under 30,Gen Z
881860861310,11,102.0,12.0,1.0,1.0,1.0,9.0,33.0,33.0,1980.0,1.0,2.0,1.0,500.0,0.0,6584.416926898774,881860861310-102.0,True,False,30-39,Generation x
881860908003,11,101.0,12.0,1.0,1.0,1.0,9.0,46.0,46.0,1967.0,1.0,2.0,1.0,1500.0,0.0,8356.753440605215,881860908003-101.0,True,False,40-49,Generation x
881860908003,11,102.0,12.0,1.0,1.0,1.0,7.0,43.0,43.0,1970.0,1.0,2.0,1.0,1200.0,0.0,8356.753440605215,881860908003-102.0,True,False,40-49,Generation x
881860908999,11,101.0,12.0,1.0,1.0,1.0,4.0,42.0,42.0,1971.0,1.0,2.0,1.0,1000.0,0.0,6998.851312436775,881860908999-101.0,True,False,40-49,Generation x
881860908999,11,102.0,12.0,1.0,1.0,1.0,2.0,32.0,31.0,1982.0,1.0,2.0,1.0,3600.0,0.0,6998.851312436775,881860908999-102.0,True,False,30-39,Millennials
881860925108,11,102.0,12.0,1.0,1.0,1.0,11.0,16.0,16.0,1997.0,1.0,2.0,2.0,240.0,0.0,8043.613815164668,881860925108-102.0,True,False,under 30,Gen Z
881860929879,11,101.0,12.0,1.0,1.0,1.0,11.0,52.0,52.0,1961.0,1.0,2.0,1.0,12000.0,0.0,6294.909966598738,881860929879-101.0,True,False,50-59,Boomer
881860988844,11,102.0,12.0,1.0,1.0,1.0,9.0,66.0,66.0,1947.0,1.0,2.0,1.0,5400.0,0.0,3974.2904515452224,881860988844-102.0,True,False,60 years and over,Boomer
881925098161,11,101.0,12.0,1.0,6.0,1.0,7.0,30.0,30.0,1983.0,1.0,2.0,1.0,100.0,0.0,5649.383984760493,881925098161-101.0,True,False,30-39,Millennials
881925098383,11,102.0,12.0,1.0,6.0,1.0,2.0,45.0,44.0,1969.0,1.0,2.0,2.0,500.0,0.0,4680.673388722553,881925098383-102.0,True,False,40-49,Generation x
881925098565,11,101.0,12.0,1.0,1.0,1.0,2.0,49.0,48.0,1965.0,1.0,2.0,1.0,1000.0,0.0,5510.039812333996,881925098565-101.0,True,False,40-49,Generation x
881925101161,11,102.0,12.0,1.0,1.0,1.0,7.0,47.0,47.0,1966.0,1.0,2.0,2.0,500.0,0.0,5381.484575636066,881925101161-102.0,True,False,40-49,Generation x
881925606510,11,101.0,12.0,1.0,1.0,1.0,5.0,52.0,52.0,1961.0,1.0,2.0,1.0,6000.0,0.0,4695.895771774506,881925606510-101.0,True,False,50-59,Boomer
881925609510,11,101.0,12.0,1.0,1.0,1.0,2.0,38.0,37.0,1976.0,1.0,2.0,1.0,2200.0,0.0,4368.571729247205,881925609510-101.0,True,False,30-39,Generation x
881925609510,11,102.0,12.0,1.0,1.0,1.0,6.0,34.0,34.0,1979.0,1.0,2.0,1.0,500.0,0.0,4368.571729247205,881925609510-102.0,True,False,30-39,Generation x
881925988310,11,101.0,12.0,1.0,1.0,1.0,3.0,58.0,57.0,1956.0,1.0,2.0,1.0,3000.0,0.0,4691.292975618755,881925988310-101.0,True,False,50-59,Boomer
881995276651,11,102.0,12.0,1.0,1.0,1.0,3.0,44.0,44.0,1969.0,1.0,2.0,1.0,500.0,0.0,5358.791098920907,881995276651-102.0,True,False,40-49,Generation x
